代码	名称	日期	open	high	low	close	成交额(百万)	成交量(股)	macd	rsi_6	kdj	cci	sma10	ema10	
399300.SZ	沪深300	2013/11/11	2305.94	2325.23	2295	2315.89	42566.55	4573945600	-22.00269665	26.37379276	20.38045129	-173.3499119	2362.038	2355.34141	1
399300.SZ	沪深300	2013/11/12	2319.36	2342.53	2316.6	2340	49854.76	5268754400	-22.08301496	41.90439986	27.23573914	-95.69197037	2358.833	2352.552062	1
399300.SZ	沪深300	2013/11/13	2325.36	2325.56	2287.55	2288.12	53183.05	5984883200	-26.03285963	27.12823901	18.31906824	-147.800875	2346.898	2340.837142	-1
399300.SZ	沪深300	2013/11/14	2291.27	2305.7	2279.01	2304.5	51945.08	5731035600	-27.52412984	35.7163507	18.96199063	-125.1799643	2339.976	2334.230389	1
399300.SZ	沪深300	2013/11/15	2306.55	2377.21	2306.55	2350.73	83147.86	8639176800	-24.69097539	54.05501726	35.05102588	-11.18207133	2336.553	2337.230318	1
399300.SZ	沪深300	2013/11/18	2367.88	2429.57	2361.04	2428.9	108549.51	11003463200	-15.95410538	70.89968345	56.55234881	115.9050439	2341.398	2353.897533	1
399300.SZ	沪深300	2013/11/19	2427.93	2427.93	2405.08	2412.16	79884.94	7864829600	-10.26255075	64.79500964	67.18040045	124.7816493	2344.237	2364.490709	-1
399300.SZ	沪深300	2013/11/20	2428.77	2435.43	2406.42	2424.85	67741.43	7229180000	-4.674095691	67.35218059	75.86565332	122.3054601	2351.365	2375.465125	1
399300.SZ	沪深300	2013/11/21	2412.45	2415.38	2382.88	2409.99	82220.53	8770668000	-1.427823542	61.11430327	78.48913392	79.74659506	2358.309	2381.742375	-1
399300.SZ	沪深300	2013/11/22	2415.29	2419	2393.58	2397.96	70052.21	7500067200	0.172165448	56.06954603	77.6745102	76.63550628	2367.31	2384.691034	-1
399300.SZ	沪深300	2013/11/25	2385.78	2418.85	2380.69	2388.63	63811.26	6614473600	0.679482571	52.06938805	75.14319092	57.88417471	2374.584	2385.40721	-1
399300.SZ	沪深300	2013/11/26	2387.83	2399.02	2380.41	2387.42	53334.2	5918586400	0.972685644	51.49761694	73.19779194	41.15992013	2379.326	2385.773172	-1
399300.SZ	沪深300	2013/11/27	2386.36	2422.81	2383.78	2414.48	70744.78	7529408800	3.349950893	62.53741529	76.71338416	61.07003918	2391.962	2390.992595	1
399300.SZ	沪深300	2013/11/28	2419.15	2460.56	2417.24	2439.53	86852.45	9066040800	7.172595167	70.09805699	77.43177915	99.50149465	2405.465	2399.817578	1
399300.SZ	沪深300	2013/11/29	2442.68	2446.4	2432.39	2438.94	61907.38	6180374400	10.03873988	69.70047911	75.96304511	94.2456188	2414.286	2406.930745	-1
399300.SZ	沪深300	2013/12/2	2423.97	2464.86	2397.01	2418.79	112921.84	11965512000	10.56248585	56.55462909	65.79103343	68.36019308	2413.275	2409.086974	-1
399300.SZ	沪深300	2013/12/3	2410.69	2448.33	2406.66	2442.78	72045.23	7445575200	12.76619013	65.77641197	68.47880618	80.66427251	2416.337	2415.212978	1
399300.SZ	沪深300	2013/12/4	2439.82	2486.64	2434.69	2475.14	94783.93	10265023200	16.92867991	74.52810611	75.3773484	166.4753613	2421.366	2426.1088	1
399300.SZ	沪深300	2013/12/5	2476.45	2481.75	2460.58	2468.2	72999.93	7770892800	19.44335219	69.92619036	77.79871173	160.7971259	2427.187	2433.761746	-1
399300.SZ	沪深300	2013/12/6	2463.04	2470.81	2445.62	2452.29	64843.21	6611408800	19.92278658	59.77273903	74.42064167	95.65079437	2432.62	2437.130519	-1
399300.SZ	沪深300	2013/12/9	2460.03	2468.95	2445.94	2450.87	57634.54	5716488400	19.95809515	58.85741593	71.35528681	78.97046359	2438.844	2439.628607	-1
399300.SZ	沪深300	2013/12/10	2456.23	2466.66	2444.53	2453.32	61236.73	6694142400	19.95375748	60.12176271	68.51184021	67.57324586	2445.434	2442.117951	1
399300.SZ	沪深300	2013/12/11	2440.5	2440.5	2400.74	2412.76	62808.85	6807514400	16.48741021	37.33104843	51.53197395	-43.62300003	2445.262	2436.780142	-1
399300.SZ	沪深300	2013/12/12	2406.77	2423.31	2402.77	2410.01	47481.45	5014772000	13.36434714	36.21413294	39.18934007	-65.47380007	2442.31	2431.912843	-1
399300.SZ	沪深300	2013/12/13	2388.66	2416.26	2386.25	2406.64	47583.53	5150119600	10.49637069	34.6879479	32.89648935	-97.36138716	2439.08	2427.317781	-1
399300.SZ	沪深300	2013/12/16	2408.68	2412.73	2367.43	2367.92	62107.89	6458167200	5.040988908	21.93977468	22.06800602	-157.658917	2433.993	2416.518184	-1
399300.SZ	沪深300	2013/12/17	2369.25	2373.29	2351.18	2356.38	46306.08	4848389200	-0.211187577	19.39105282	16.03951671	-184.8181994	2425.353	2405.583969	-1
399300.SZ	沪深300	2013/12/18	2356.7	2368.58	2350.45	2357.23	39675.27	4001520800	-4.2559277	20.21033085	12.57071137	-145.6198035	2413.562	2396.792338	1
399300.SZ	沪深300	2013/12/19	2366.21	2370.99	2331.19	2332.41	45148.87	4809568000	-9.356326056	14.90291263	8.67567363	-139.7274579	2399.983	2385.086459	-1
399300.SZ	沪深300	2013/12/20	2335.05	2338.88	2278.1	2278.14	60862.13	6520420800	-17.57497063	8.823264228	5.790853555	-170.4559884	2382.568	2365.641648	-1
399300.SZ	沪深300	2013/12/23	2283.8	2295.76	2259.58	2284.6	44415.34	4558028400	-23.29846742	13.8437751	8.470341312	-152.7623632	2365.941	2350.906803	1
399300.SZ	沪深300	2013/12/24	2291.13	2312.83	2270.25	2288.25	45173.19	4559916800	-27.22601086	16.94457313	11.48373942	-116.5717165	2349.434	2339.514657	1
399300.SZ	沪深300	2013/12/25	2291.75	2305.61	2281.6	2305.11	41202.98	4400532800	-28.64792084	30.75802495	17.34223595	-92.91901237	2338.669	2333.259265	1
399300.SZ	沪深300	2013/12/26	2299.97	2301.49	2263.92	2265.33	48603.01	5149756400	-32.60881418	20.91111683	12.81298699	-104.2428942	2324.201	2320.908489	-1
399300.SZ	沪深300	2013/12/27	2268.53	2315.18	2264.39	2303.48	51197.95	5338915600	-32.29716292	42.20456472	21.41098555	-70.79765299	2313.885	2317.739673	1
399300.SZ	沪深300	2013/12/30	2313.38	2316.62	2295.64	2299.46	46156.44	4841430800	-32.00561664	40.8150485	26.20589355	-48.71387786	2307.039	2314.416096	-1
399300.SZ	沪深300	2013/12/31	2289.01	2333.07	2287.12	2330.03	57026.49	5663107200	-28.97382834	54.48844725	38.54889507	-21.94140036	2304.404	2317.254988	1
399300.SZ	沪深300	2014/1/2	2323.43	2325.99	2310.65	2321.98	49012.21	4519429200	-26.91047478	50.7812137	51.92877158	-7.701019021	2300.879	2318.114081	-1
399300.SZ	沪深300	2014/1/3	2311.97	2314.84	2280.89	2290.78	57739.71	5978264400	-27.47610405	38.57477709	48.7707663	-49.94981858	2296.716	2313.144248	-1
399300.SZ	沪深300	2014/1/6	2286.37	2286.37	2229.33	2238.64	59979.36	6630040400	-31.76545913	26.02815364	35.50529719	-151.9309481	2292.766	2299.598021	-1
399300.SZ	沪深300	2014/1/7	2222.31	2246.79	2218.65	2238	42565.65	4375310400	-34.81511956	25.90405092	29.3073245	-185.3635247	2288.106	2288.398381	-1
399300.SZ	沪深300	2014/1/8	2240.64	2262.58	2228.42	2241.91	50691.49	5134885600	-36.49579233	28.40663546	26.31442096	-131.9192947	2283.472	2279.945948	1
399300.SZ	沪深300	2014/1/9	2236.97	2258.89	2220.8	2222.22	54399.49	5598704000	-38.96736452	23.59157787	18.58297528	-132.6063746	2275.183	2269.450321	-1
399300.SZ	沪深300	2014/1/10	2216.52	2224.49	2200.22	2204.85	47572.31	5416929200	-41.84534998	20.00237083	13.55036139	-151.4094069	2269.135	2257.704808	-1
399300.SZ	沪深300	2014/1/13	2207	2222.07	2183.6	2193.68	46123	5012277200	-44.51436594	17.90078038	11.28151699	-134.2271355	2258.155	2246.063934	-1
399300.SZ	沪深300	2014/1/14	2192.84	2214.12	2179.91	2212.85	46785.1	5404994800	-44.56895831	32.50527769	15.03744068	-107.0699167	2249.494	2240.025037	1
399300.SZ	沪深300	2014/1/15	2210.02	2215.9	2193.8	2208.94	45755.92	4896239600	-44.41573059	31.14906295	17.19658031	-87.12983066	2237.385	2234.373212	-1
